name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"India, karnataka",2023-03-17,87.1,68,75.7,99,68,77.3,67.6,78.1,0.278,100,8.33,rain,0,0,16.6,17.1,111.3,1016.8,67.3,3.5,246.1,21.4,9,30,2023-03-17T06:26:07,2023-03-17T18:30:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-18,86.6,68,75.7,88.2,68,76.3,66.3,75,0.004,100,4.17,rain,0,0,21.5,11.2,140.3,1014.5,60.9,3.6,238.8,20.7,8,10,2023-03-18T06:25:28,2023-03-18T18:30:25,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-19,89.3,68,78.3,87.2,68,78,61,59.5,0.04,100,12.5,rain,0,0,22.4,13.9,238.1,1013.6,43.8,4.3,252.6,21.8,9,10,2023-03-19T06:24:49,2023-03-19T18:30:29,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-20,87.7,68,78.4,86.4,68,78.1,58.3,52.9,0,0,0,,0,0,21.7,14.8,244.9,1013.1,40.6,4.4,278.5,24.1,10,10,2023-03-20T06:24:09,2023-03-20T18:30:34,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-21,90.2,67.8,78.4,89.6,67.8,77.6,52.3,43.2,0,0,0,,0,0,16.3,11.1,281.3,1013.3,22.9,4.7,314.2,27,10,10,2023-03-21T06:23:30,2023-03-21T18:30:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-22,91.5,66.2,79.5,90.6,66.2,79.2,58.9,52,0,0,0,,0,0,12.1,6.7,136.9,1013.9,32.2,4.4,304.6,26.3,10,10,2023-03-22T06:22:50,2023-03-22T18:30:42,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-23,91.5,69.7,80.5,90.6,69.7,80.3,62.6,58.8,0,0,0,,0,0,13,11.3,193.3,1014.1,38.6,4.2,300.3,26,10,10,2023-03-23T06:22:10,2023-03-23T18:30:46,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-24,93,71.5,81.1,91.7,71.5,81.4,63.8,59.1,0,0,0,,0,0,17,11.4,169,1014.3,42,4,277.6,24,9,10,2023-03-24T06:21:30,2023-03-24T18:30:49,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-25,89,71.6,79.8,90.2,71.6,80.8,65.6,63.2,0.004,100,4.17,rain,0,0,17.9,11.4,161.2,1015.6,44.8,4,234.1,20.3,7,10,2023-03-25T06:20:50,2023-03-25T18:30:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-26,90.7,69.9,80.9,90.5,69.9,81.4,63.8,58.2,0,0,0,rain,0,0,14.3,6.9,212.6,1014.8,47.6,4,276.4,23.8,9,10,2023-03-26T06:20:11,2023-03-26T18:30:57,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-27,93.2,69.8,81.4,89.1,69.8,80.2,56,47.6,0.008,100,4.17,rain,0,0,18.1,10.3,289,1014.9,34.6,4.6,311,26.9,10,10,2023-03-27T06:19:31,2023-03-27T18:31:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-28,94.4,71.4,82.4,90.9,71.4,81.4,57.1,45.9,0,0,0,,0,0,15.4,6.9,69.4,1014.7,29.2,4.5,313.8,27.1,10,10,2023-03-28T06:18:51,2023-03-28T18:31:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-29,89.7,73.3,80.5,90.8,73.3,80.9,65.9,64,0.004,100,4.17,rain,0,0,17.2,8.1,167.5,1015.5,48.7,3.8,245.6,21.2,9,10,2023-03-29T06:18:11,2023-03-29T18:31:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-30,90.2,69.9,80,89.3,69.9,80.2,63.6,59.8,0,0,0,,0,0,16.3,12.5,209.9,1015,51.3,4,243.9,21.2,9,10,2023-03-30T06:17:31,2023-03-30T18:31:11,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-03-31,92.9,71.5,80.4,90.9,71.5,80.6,63.6,59.5,0,0,0,rain,0,0,16.6,8.3,231.9,1014.1,46,4.1,234.6,20.3,9,10,2023-03-31T06:16:52,2023-03-31T18:31:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-01,92.9,73.3,81.4,91.5,73.3,81.6,64,58.9,0.004,100,4.17,rain,0,0,16.3,8.1,148.1,1014,50.8,4.2,258.1,22.2,9,10,2023-04-01T06:16:12,2023-04-01T18:31:19,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-02,93,71.6,81.2,91.7,71.6,81.5,64.1,59.4,0,0,0,,0,0,14.5,9.2,190.3,1014,53.5,4,292,25.2,10,10,2023-04-02T06:15:33,2023-04-02T18:31:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-03,90.8,71.6,80.7,90.9,71.6,81.5,65.4,61.8,0.039,100,4.17,rain,0,0,15.2,10.3,159.8,1013.8,48.3,4,294,25.5,10,10,2023-04-03T06:14:54,2023-04-03T18:31:27,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-04,87.5,68.2,77.2,88.9,68.2,78,67.2,72.8,0.008,100,4.17,rain,0,0,28.9,12.5,203.7,1015.3,72,4,208.7,18,8,10,2023-04-04T06:14:15,2023-04-04T18:31:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-05,89.6,69.8,80.4,92.4,69.8,81.1,65.5,63.5,0.011,100,4.17,rain,0,0,14.3,9.2,108.5,1014.6,41.7,3.9,259.7,22.5,9,10,2023-04-05T06:13:36,2023-04-05T18:31:35,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-06,91.6,71.6,80.9,91.7,71.6,81.6,65.1,60.8,0,0,0,,0,0,14.1,8,138.5,1015.3,35.8,4,230.8,20,8,30,2023-04-06T06:12:58,2023-04-06T18:31:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-07,89.6,70.7,79.6,88.1,70.7,79.7,63.6,60.9,0,0,0,,0,0,20.6,9.1,121.1,1016.7,31.4,4.1,276.4,23.9,9,10,2023-04-07T06:12:19,2023-04-07T18:31:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-08,91.5,68,79.7,87.7,68,79.3,59.4,54.3,0,0,0,,0,0,24.4,14,96.5,1018.1,21.4,4.4,316.8,27.4,10,10,2023-04-08T06:11:41,2023-04-08T18:31:48,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-09,93.2,67.1,79.1,89.3,67.1,78.6,60.6,58.1,0,0,0,,0,0,17.7,12.5,99,1018.4,17.3,4.2,318,27.6,10,10,2023-04-09T06:11:04,2023-04-09T18:31:53,0.61,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-10,90.8,67.9,79.5,89.3,67.9,79.4,62.2,59.2,0,0,0,,0,0,22.8,11.4,98.6,1017.3,28.4,4.2,308.2,26.5,10,10,2023-04-10T06:10:27,2023-04-10T18:31:57,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-11,95,66.2,80.4,90.6,66.2,79.1,54.2,47.2,0,0,0,,0,0,18.3,11.3,101.9,1017.1,21.7,4.5,322.3,27.8,10,10,2023-04-11T06:09:50,2023-04-11T18:32:02,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-12,95.1,66.2,81.4,90.7,66.2,79.7,48.3,38.2,0,0,0,,0,0,21,11.6,85.6,1016.8,4.7,4.8,324.7,27.9,10,10,2023-04-12T06:09:13,2023-04-12T18:32:08,0.72,Clear,Clear conditions throughout the day.,clear-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-13,96.9,67.1,82,92.7,67.1,80.2,48.6,35.2,0,0,0,,0,0,23,13.9,97,1016.2,5.3,4.5,323.4,27.8,10,10,2023-04-13T06:08:37,2023-04-13T18:32:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-14,95.1,68.1,82.5,91.5,68.1,80.9,49.2,34.7,0,0,0,,0,0,20.8,16.1,116.8,1016,29.8,4.5,321.1,27.8,10,10,2023-04-14T06:08:01,2023-04-14T18:32:19,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-15,93.3,67.1,80.3,89.9,67.1,79,50.3,38.8,0,0,0,,0,0,19.5,13.9,69.6,1015.7,20.3,4.4,285.8,24.8,9,10,2023-04-15T06:07:25,2023-04-15T18:32:25,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-16,96.2,66.2,80.9,92.4,66.2,79.3,47.7,37.1,0,0,0,,0,0,22.1,16.7,101.8,1014.2,8.1,4.4,326.4,28,10,10,2023-04-16T06:06:51,2023-04-16T18:32:31,0.86,Clear,Clear conditions throughout the day.,clear-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-17,93.5,67.1,81.1,90.7,67.1,79.6,50.1,38.2,0,0,0,,0,0,21.9,13.9,104,1014.4,9.1,4.2,323.6,27.8,10,10,2023-04-17T06:06:16,2023-04-17T18:32:37,0.9,Clear,Clear conditions throughout the day.,clear-day,"43296099999,43272099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-18,94.1,68,82.2,90.2,68,80.7,50.8,36.8,0,0,0,,0,0,19,12.1,115.8,1015.3,3.6,4.7,322.8,27.8,10,10,2023-04-18T06:05:42,2023-04-18T18:32:44,0.93,Clear,Clear conditions throughout the day.,clear-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-19,96.2,68.9,82.6,93.3,68.9,81.6,54.8,42,0,0,0,,0,0,15.2,7.5,122.6,1013.4,12.9,4.3,319.6,27.6,10,10,2023-04-19T06:05:09,2023-04-19T18:32:51,0.97,Clear,Clear conditions throughout the day.,clear-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-20,95.3,73.4,83.8,95.7,73.4,83.6,60.2,48.6,0,0,0,,0,0,16.8,9.7,206.8,1011.3,30.7,4.5,288.7,24.8,9,10,2023-04-20T06:04:36,2023-04-20T18:32:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-21,92.6,71.6,78.4,94.1,71.6,78.8,65.2,65.6,0.274,100,4.17,rain,0,0,15.4,17.2,235.7,1011.6,43.6,4,262.9,22.8,9,10,2023-04-21T06:04:03,2023-04-21T18:33:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-22,93.3,72.5,79.7,94,72.5,80,63.4,59.3,0.02,100,12.5,rain,0,0,13.9,10.9,263.8,1011.8,57.6,4.2,272.7,23.5,10,10,2023-04-22T06:03:31,2023-04-22T18:33:14,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-23,92.9,71.6,81.7,90.9,71.6,81.4,62.6,56.6,0,0,0,,0,0,15.9,9.2,275.9,1011.8,35.8,4.9,254,22,9,30,2023-04-23T06:03:00,2023-04-23T18:33:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-04-24,91.3,70.7,81.1,97.6,70.7,82.1,66,63,0.197,100,25,rain,0,0,16.8,12.7,130.3,1013.2,35,4.6,256.2,22.2,9,10,2023-04-24T06:02:29,2023-04-24T18:33:30,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-25,89.5,72.5,80.6,90.1,72.5,81.2,66.4,64.4,0.059,100,8.33,rain,0,0,19.7,11.4,128,1014.2,51,4.2,268,23.1,9,30,2023-04-25T06:01:59,2023-04-25T18:33:39,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-26,90.2,73.4,81.5,90,73.4,82.2,65.4,60.6,0.004,100,4.17,rain,0,0,15.2,8.6,133.1,1014.1,52.6,4.5,286.8,24.8,9,10,2023-04-26T06:01:30,2023-04-26T18:33:48,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-27,91.1,73.4,81.6,90.2,73.4,82.2,65.5,60.8,0.004,100,4.17,rain,0,0,20.8,12.7,123.1,1014.2,50.7,4.1,278,24,10,30,2023-04-27T06:01:01,2023-04-27T18:33:58,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-28,91.7,71.6,81.2,93.9,71.6,81.9,65,60.4,0,0,0,,0,0,20.1,10.3,136.4,1014.6,34.2,4.5,282.1,24.2,9,10,2023-04-28T06:00:33,2023-04-28T18:34:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-29,87.7,70.2,78.3,90.1,70.2,79.6,68.3,72.6,0.792,100,8.33,rain,0,0,23.5,27.1,117,1014,50.2,3.5,238.9,20.6,9,10,2023-04-29T06:00:05,2023-04-29T18:34:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-04-30,87.8,73.4,79.3,89.1,73.4,79.8,66.7,67.8,0.117,100,4.17,rain,0,0,20.4,11.3,145,1012.1,64.1,5.5,259.4,22.4,9,10,2023-04-30T05:59:39,2023-04-30T18:34:28,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,remote,43295099999"
"India, karnataka",2023-05-01,85.4,69.8,76.2,87.6,69.8,76.6,67.4,76.6,1.855,100,12.5,rain,0,0,11.9,17.2,122.2,1012.4,73.5,3.7,218.7,18.9,8,10,2023-05-01T05:59:13,2023-05-01T18:34:39,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-02,86,69.8,76.2,88.4,69.8,77.1,68,77.8,0.001,100,4.17,rain,0,0,23,12.6,103,1013.1,70.3,4.3,187.9,16.3,8,10,2023-05-02T05:58:47,2023-05-02T18:34:50,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-03,84.2,69.8,75.9,86.5,69.8,76.4,68.1,78.2,0.345,100,12.5,rain,0,0,16.3,9.2,294.1,1014.1,83.9,4.1,190.8,16.3,6,10,2023-05-03T05:58:23,2023-05-03T18:35:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-05-04,86.1,70.4,76,87.5,70.4,76.4,66.6,74.5,1.692,100,8.33,rain,0,0,13.2,9.2,168.3,1013.5,77,4.1,259.1,22.4,9,10,2023-05-04T05:57:59,2023-05-04T18:35:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705699999,VOBL,43295099999"
"India, karnataka",2023-05-05,82.4,70.7,75.7,84.6,70.7,76.2,67.1,75.9,0.024,100,25,rain,0,0,14.1,10.9,262.8,1012.9,73.8,4.2,130.8,11.5,6,10,2023-05-05T05:57:36,2023-05-05T18:35:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-05-06,82.4,71.6,74.6,85.4,71.6,75,69.6,85,0.04,100,8.33,rain,0,0,28.9,12.7,235.3,1012.6,66.2,3.6,211.2,18.3,8,10,2023-05-06T05:57:13,2023-05-06T18:35:38,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-05-07,82.4,70.4,75.4,85.8,70.4,75.8,68.3,79.5,0.039,100,4.17,rain,0,0,15.4,11.4,274.2,1013,80.6,4.1,90.5,7.9,4,10,2023-05-07T05:56:52,2023-05-07T18:35:51,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-05-08,84.3,68.9,75.7,88.4,68.9,76.3,69.2,81.5,0.394,100,8.33,rain,0,0,16.8,10.3,282.8,1012.3,71.3,4,221.1,19.1,9,10,2023-05-08T05:56:31,2023-05-08T18:36:04,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705699999,VOBL,43295099999"
"India, karnataka",2023-05-09,88.4,69.8,78.5,91.7,69.8,79.9,69.1,74.7,0.026,100,8.33,rain,0,0,16.6,10.3,319.7,1012.5,52.6,4.2,254.8,22,9,10,2023-05-09T05:56:11,2023-05-09T18:36:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,42705699999,VOBL,43295099999"
"India, karnataka",2023-05-10,91.3,71.6,81.4,96.6,71.6,82.8,68,66.7,0.004,100,4.17,rain,0,0,17.4,9.2,327.7,1012.2,44.6,4.7,291.2,25,10,10,2023-05-10T05:55:52,2023-05-10T18:36:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-11,90.2,73.4,81.8,93.6,73.4,82.8,67.2,64,0.067,100,20.83,rain,0,0,17.2,12.6,16,1013,46.3,3.7,256.7,22.2,9,10,2023-05-11T05:55:34,2023-05-11T18:36:45,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-12,91.3,69.8,78.3,98.2,69.8,80.3,69.2,75.5,0.513,100,8.33,rain,0,0,18.1,11.4,257.9,1013.8,59.2,3.6,259.4,22.6,9,10,2023-05-12T05:55:16,2023-05-12T18:37:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-13,87.8,73.1,79.5,95.5,73.1,82.2,70.7,75.3,0.024,100,4.17,rain,0,0,23.3,14,249.4,1014.5,60,3.6,258,22.3,9,10,2023-05-13T05:55:00,2023-05-13T18:37:14,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-14,91.3,71.6,80.2,96.7,71.6,82.2,69.3,71.7,0,0,0,,0,0,23.7,14.8,262.2,1013.6,37.1,4.2,289.3,24.9,10,30,2023-05-14T05:54:44,2023-05-14T18:37:30,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-15,93.1,73.3,81.6,97.9,73.3,83.6,68.9,67.2,0,0,0,,0,0,21,12.8,252.4,1013.9,29.8,4.5,310.2,26.8,10,10,2023-05-15T05:54:29,2023-05-15T18:37:45,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-16,94.8,73.3,82.3,97.4,73.3,83.6,67.2,63.3,0.001,100,4.17,rain,0,0,19.2,11.4,257.6,1014.9,31.7,3.8,301,25.9,10,10,2023-05-16T05:54:15,2023-05-16T18:38:00,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-17,94.9,73.4,84.4,95,73.4,85.1,64.2,53.5,0,0,0,,0,0,13.6,9.2,26,1015.2,45,4.5,280,24.1,10,10,2023-05-17T05:54:02,2023-05-17T18:38:16,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-18,96.6,74.2,84.2,97.1,74.2,86.2,67.2,59.4,0,0,0,,0,0,15,7.1,230,1015.6,42.7,6.2,274.6,23.7,9,30,2023-05-18T05:53:49,2023-05-18T18:38:32,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,remote,43302599999,43295099999"
"India, karnataka",2023-05-19,96.6,73.4,84.8,97,73.4,85.7,65.2,55.5,0,0,0,,0,0,17.2,11.1,242.6,1014.9,40.9,4.5,271,23.2,9,30,2023-05-19T05:53:38,2023-05-19T18:38:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-20,94.8,70.6,80.4,99.3,70.6,81.5,68.2,69.5,1.174,100,8.33,rain,0,0,17.2,10.9,256.7,1014.5,56.4,4.1,287.8,25,10,30,2023-05-20T05:53:27,2023-05-20T18:39:05,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-21,91.3,71,76.9,96.7,71,78.1,68.2,76,1.213,100,4.17,rain,0,0,17.7,20.8,256.5,1015.1,53.1,3.6,263,22.7,9,30,2023-05-21T05:53:17,2023-05-21T18:39:22,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-22,91.3,69.8,78.2,96.5,69.8,79.8,68.4,74.5,0.631,100,8.33,rain,0,0,13.4,7.4,228.7,1015.9,53.8,4,274,23.6,10,10,2023-05-22T05:53:08,2023-05-22T18:39:39,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-23,91.4,69.9,80,95.3,69.9,82,68.1,69.5,0.978,100,4.17,rain,0,0,16.3,12.5,208.2,1016.4,56.8,3.9,282.9,24.6,9,10,2023-05-23T05:53:00,2023-05-23T18:39:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-24,91.2,70.1,78.8,98,70.1,80.9,68.4,72,0.04,100,8.33,rain,0,0,17,12.7,244.6,1016.1,46.8,4.2,289.5,25,9,30,2023-05-24T05:52:53,2023-05-24T18:40:14,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-25,101.3,71.6,78.8,111,71.6,80.8,69.2,73.8,0.003,100,4.17,rain,0,0,19,11.4,261.1,1016.6,51.7,4,275.1,23.9,9,30,2023-05-25T05:52:47,2023-05-25T18:40:31,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-26,89.5,71.6,79.8,92,71.6,81,67.8,69.3,0,0,0,rain,0,0,20.6,13.7,256.9,1016.6,40.1,4.7,280.7,24.1,9,30,2023-05-26T05:52:41,2023-05-26T18:40:49,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-27,91.2,71.6,80.2,96.5,71.6,81.9,69.2,71.2,0.008,100,8.33,rain,0,0,18.3,10.3,263.1,1015.1,41.7,3.8,278.3,24.1,9,10,2023-05-27T05:52:36,2023-05-27T18:41:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-05-28,93.1,73.3,81.4,97.2,73.3,83,68.4,67.1,0.004,100,4.17,rain,0,0,17.7,11.2,250.8,1014.2,39.9,4.5,269.1,23.1,9,10,2023-05-28T05:52:33,2023-05-28T18:41:24,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
