name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,pm2p5,pm10,aqius,aod550,aqielement,conditions,icon,stations
"Karnataka,India",12.9662,77.5869,2023-09-13,29.9,20.9,24.1,31.7,20.9,24.6,20.1,79.5,17.903,100,4.17,rain,0,0,41.4,22.3,257.3,1013.3,59.9,7.1,208.9,18.1,7,10.0,7.0,11.0,27.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-14,28.9,20.0,23.8,31.8,20.0,24.4,20.3,81.7,0.065,0,0.0,rain,0,0,44.6,24.2,247.1,1013.2,58.9,7.2,201.4,17.4,7,10.0,5.0,9.0,25.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-15,28.9,20.9,23.8,31.8,20.9,24.1,20.7,83.8,0.201,0,4.17,rain,0,0,46.8,25.9,245.6,1013.5,60.2,6.8,159.8,13.8,6,10.0,4.0,6.0,19.0,,"o3,pm2p5",Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-16,28.8,21.0,24.2,31.7,21.0,24.8,20.7,81.5,0.8,0,8.33,rain,0,0,51.1,26.4,243.1,1013.6,74.1,6.1,161.8,14.0,6,10.0,4.0,6.0,17.0,,"o3,pm2p5",Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-17,29.9,21.0,24.1,33.1,21.0,24.7,20.9,83.4,6.989,100,4.17,rain,0,0,41.8,16.7,254.2,1013.0,68.7,6.4,173.2,15.0,7,10.0,5.0,8.0,20.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-18,29.9,20.0,23.9,33.8,20.0,24.5,20.6,83.5,22.15,100,12.5,rain,0,0,41.0,22.0,251.4,1013.0,71.8,5.9,235.9,20.4,9,10.0,7.0,11.0,26.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-19,29.9,21.0,24.8,31.8,21.0,25.3,20.0,76.3,0.5,100,4.17,rain,0,0,38.2,22.3,266.3,1014.0,53.8,7.3,252.5,21.9,9,10.0,8.0,15.0,31.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-20,28.0,21.1,24.2,29.6,21.1,24.6,20.1,79.0,11.999,100,12.5,rain,0,0,31.0,18.4,260.2,1014.7,55.4,6.1,237.1,20.5,8,10.0,8.0,13.0,35.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-21,28.8,20.9,24.3,31.7,20.9,24.9,21.0,82.3,1.9,100,16.67,rain,0,0,26.6,16.4,249.3,1014.7,71.5,6.3,195.4,17.0,8,10.0,10.0,16.0,36.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-22,31.8,21.1,25.7,36.4,21.1,26.9,21.5,78.6,21.038,100,8.33,rain,0,0,23.8,11.3,246.6,1014.3,68.0,5.8,229.2,19.7,8,10.0,10.0,20.0,42.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-23,30.9,21.9,25.8,34.3,21.9,26.7,21.3,77.3,0.995,100,4.17,rain,0,0,31.3,16.5,241.1,1014.5,58.8,6.6,232.4,20.1,8,30.0,8.0,14.0,40.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-24,30.9,21.7,25.3,35.2,21.7,26.3,21.6,80.8,9.964,100,8.33,rain,0,0,40.7,20.6,250.5,1014.4,74.9,5.6,211.1,18.2,7,30.0,8.0,13.0,34.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-25,28.9,21.9,24.1,32.5,21.9,24.7,21.1,83.9,22.95,100,8.33,rain,0,0,40.3,18.4,267.4,1013.8,83.3,5.8,230.7,19.9,8,30.0,11.0,20.0,40.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-26,30.8,21.2,25.3,34.9,21.2,26.4,21.0,78.0,1.011,100,4.17,rain,0,0,33.5,16.2,252.9,1013.2,65.0,5.9,218.2,18.9,8,10.0,10.0,17.0,44.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-27,28.9,21.2,24.7,31.7,21.2,25.2,20.2,76.6,0.1,0,0.0,rain,0,0,40.0,22.1,258.6,1013.3,65.0,6.7,220.6,19.0,7,10.0,6.0,10.0,33.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-28,27.9,21.1,23.7,30.4,21.1,24.2,20.6,83.2,3.995,100,4.17,rain,0,0,42.5,20.8,239.4,1013.1,62.4,6.6,164.3,14.2,6,30.0,5.0,8.0,24.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-29,27.0,20.0,23.8,29.1,20.0,24.1,20.0,80.2,1.1,100,8.33,rain,0,0,51.1,29.4,237.6,1013.1,64.3,6.9,178.9,15.4,7,10.0,4.0,6.0,19.0,,"o3,pm2p5","Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-09-30,27.9,21.1,23.9,31.0,21.1,24.2,20.2,80.3,0.398,100,4.17,rain,0,0,55.4,27.9,237.9,1013.7,65.9,6.3,188.2,16.4,7,10.0,3.0,5.0,17.0,,"o3,pm2p5","Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-01,28.9,21.2,24.6,31.8,21.2,25.1,20.2,77.5,0.6,0,0.0,rain,0,0,50.4,31.6,238.2,1013.3,64.5,6.7,162.2,14.0,6,10.0,3.0,5.0,17.0,,"o3,pm2p5",Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-02,29.9,21.1,25.0,32.3,21.1,25.7,19.8,73.7,0.0,0,0.0,,0,0,49.7,24.2,251.8,1014.0,49.4,6.4,250.5,21.6,9,10.0,12.0,19.0,29.0,,"o3,pm2p5",Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-03,30.9,20.9,25.1,33.4,20.9,25.8,19.8,73.6,0.0,0,0.0,,0,0,36.7,18.4,260.9,1014.6,44.8,6.7,249.3,21.5,9,0.0,22.0,34.0,64.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-04,30.9,21.7,25.8,34.2,21.7,26.8,20.4,73.2,0.0,0,0.0,,0,0,27.7,14.6,255.8,1015.3,45.5,5.9,241.4,21.0,9,10.0,29.0,45.0,77.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-05,30.9,22.4,26.2,34.3,22.4,27.3,21.1,74.1,0.0,0,0.0,,0,0,22.3,13.0,268.8,1014.8,55.8,6.0,257.8,22.2,9,10.0,37.0,57.0,105.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-06,30.8,22.8,26.0,34.1,22.8,26.8,20.7,73.8,0.5,0,4.17,rain,0,0,24.5,11.2,255.5,1014.2,54.7,6.1,208.0,17.8,7,10.0,39.0,62.0,101.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-07,30.8,22.0,26.1,33.4,22.0,27.1,20.8,73.6,0.3,0,0.0,rain,0,0,20.5,14.5,289.6,1014.3,67.0,5.8,209.3,17.8,9,10.0,37.0,58.0,108.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-08,31.8,22.2,26.0,35.4,22.2,27.1,21.0,74.7,6.971,100,8.33,rain,0,0,20.5,15.0,169.3,1015.5,65.6,5.9,197.4,16.9,7,10.0,34.0,52.0,100.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-09,30.9,21.0,24.6,35.1,21.0,25.3,21.7,84.8,65.156,100,12.5,rain,0,0,25.9,18.0,242.4,1017.1,79.3,5.0,147.4,12.8,7,10.0,28.0,41.0,89.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-10,30.0,20.9,24.7,33.9,20.9,25.4,21.1,82.1,8.076,100,8.33,rain,0,0,26.3,12.9,308.0,1016.6,78.9,5.2,212.1,18.4,8,10.0,35.0,52.0,92.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-11,28.9,21.7,24.2,32.5,21.7,24.7,21.2,84.0,5.043,100,4.17,rain,0,0,29.9,14.6,248.5,1016.5,73.3,5.5,182.9,15.9,8,10.0,34.0,50.0,101.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-12,29.9,21.4,25.1,32.3,21.4,25.7,20.0,75.0,0.4,100,4.17,rain,0,0,27.7,14.6,116.0,1017.4,55.4,5.2,245.2,21.1,9,10.0,34.0,53.0,96.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-13,30.9,20.1,24.9,30.8,20.1,24.8,16.7,64.0,0.0,0,0.0,,0,0,31.3,14.8,59.2,1017.9,28.9,6.1,283.9,24.7,10,0.0,30.0,50.0,95.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-14,30.9,20.7,25.2,32.1,20.7,25.5,18.6,69.6,1.022,100,4.17,rain,0,0,20.5,9.4,63.1,1017.8,50.0,5.5,267.2,23.0,10,0.0,29.0,47.0,87.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-15,31.9,22.1,25.6,33.2,22.1,26.2,20.3,74.5,0.0,0,0.0,,0,0,20.9,11.1,105.4,1016.4,58.4,5.5,238.4,20.4,9,10.0,30.0,45.0,88.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-16,29.9,22.6,25.7,32.9,22.6,26.6,20.8,75.5,4.3,100,33.33,rain,0,0,29.9,11.4,103.2,1016.3,59.3,5.6,170.5,14.7,7,10.0,26.0,40.0,84.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-17,29.9,22.0,25.7,32.3,22.0,26.4,19.8,71.5,0.1,0,0.0,rain,0,0,29.5,12.8,84.9,1017.2,56.7,6.0,231.5,20.0,8,10.0,26.0,40.0,76.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-18,32.8,19.9,25.2,34.9,19.9,25.7,18.1,66.3,0.9,100,4.17,rain,0,0,33.1,14.8,83.1,1017.9,45.0,6.3,240.0,20.7,9,10.0,31.0,51.0,87.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-19,30.9,19.7,25.0,32.1,19.7,25.3,18.5,68.6,0.0,0,0.0,,0,0,31.0,18.3,74.4,1017.9,40.1,5.9,273.1,23.5,9,0.0,40.0,65.0,103.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-20,30.9,18.0,25.1,32.7,18.0,25.6,18.9,70.2,0.0,0,0.0,,0,0,30.2,16.5,74.5,1017.4,41.6,5.0,243.9,21.1,9,0.0,46.0,76.0,118.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-21,30.9,21.1,25.3,33.2,21.1,25.8,19.3,71.3,0.0,0,0.0,,0,0,33.5,18.1,78.6,1017.9,48.5,5.6,233.2,20.1,8,10.0,34.0,54.0,114.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-22,31.8,22.2,26.0,33.2,22.2,26.4,18.3,64.5,0.0,0,0.0,,0,0,27.0,14.7,56.0,1018.1,48.6,6.0,252.5,21.8,9,10.0,37.0,58.0,96.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-23,30.9,19.9,24.7,30.1,19.9,24.6,15.7,60.4,0.0,0,0.0,,0,0,28.8,13.0,349.8,1017.3,28.7,5.9,276.5,23.8,9,0.0,43.0,70.0,110.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-24,31.9,17.4,24.9,31.0,17.4,24.7,13.0,50.2,0.0,0,0.0,,0,0,23.8,11.1,25.2,1017.0,12.7,6.9,282.4,24.4,10,0.0,39.0,63.0,117.0,,pm2p5,Clear,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-25,31.9,17.9,24.7,31.3,17.9,24.5,13.8,53.2,0.0,0,0.0,,0,0,22.3,9.4,52.2,1018.0,4.1,6.2,275.5,23.7,10,0.0,41.0,66.0,116.0,,pm2p5,Clear,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-26,29.9,19.2,24.6,30.6,19.2,24.6,16.2,62.0,0.0,0,0.0,,0,0,23.8,11.2,55.8,1018.1,29.7,5.6,386.8,33.5,10,0.0,38.0,59.0,109.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-27,29.9,20.1,24.5,30.6,20.1,24.7,17.8,68.2,0.0,0,0.0,,0,0,28.1,14.4,80.5,1017.0,34.5,5.7,271.6,23.5,9,10.0,33.0,52.0,103.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-28,30.8,21.2,25.2,33.3,21.2,25.8,19.6,72.5,0.0,0,0.0,,0,0,30.2,14.6,87.8,1016.9,44.5,5.9,228.4,19.7,9,10.0,21.0,32.0,81.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-29,29.0,21.9,25.2,31.8,21.9,25.9,20.2,74.7,1.2,100,8.33,rain,0,0,30.2,20.4,93.8,1016.8,50.6,6.1,188.0,16.3,7,30.0,15.0,23.0,62.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-30,28.9,20.5,23.9,31.1,20.5,24.3,20.0,79.8,8.989,100,8.33,rain,0,0,33.5,18.3,102.0,1016.8,62.9,5.4,160.9,14.0,6,10.0,17.0,25.0,59.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-10-31,28.9,20.1,24.0,31.7,20.1,24.3,19.9,78.7,2.1,100,20.83,rain,0,0,31.3,16.6,82.1,1017.4,59.4,4.7,164.4,14.2,6,10.0,23.0,35.0,65.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-01,29.9,20.9,24.8,32.3,20.9,25.3,19.4,73.6,5.5,100,20.83,rain,0,0,31.0,16.4,89.4,1017.4,49.2,4.9,208.7,17.9,8,10.0,21.0,32.0,75.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-02,29.8,20.7,24.9,32.8,20.7,25.7,20.4,76.9,1.5,100,8.33,rain,0,0,30.2,16.2,77.9,1016.7,52.4,5.3,171.5,14.7,7,30.0,8.0,12.0,52.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-03,30.1,21.8,25.1,33.0,21.8,25.7,20.6,77.9,2.005,100,4.17,rain,0,0,33.1,18.4,82.9,1015.0,56.6,6.5,186.4,16.2,8,30.0,8.0,12.0,33.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-04,29.8,21.1,24.0,33.7,21.1,24.6,20.8,83.0,0.889,100,8.33,rain,0,0,48.2,28.8,86.6,1015.2,66.7,5.7,128.2,11.0,6,30.0,7.0,10.0,32.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-05,27.9,21.4,24.4,30.5,21.4,25.0,21.0,82.0,0.005,0,0.0,rain,0,0,28.4,20.5,97.2,1016.3,65.9,5.8,132.5,11.5,6,30.0,7.0,10.0,24.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-06,29.9,20.0,24.4,33.7,20.0,25.1,20.6,80.5,2.998,100,8.33,rain,0,0,20.5,18.4,101.6,1017.3,64.1,5.4,181.2,15.6,6,30.0,11.0,16.0,43.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-07,27.9,19.0,22.6,31.0,19.0,22.8,20.5,88.2,94.022,100,12.5,rain,0,0,18.7,11.1,70.9,1017.5,80.4,5.6,133.7,11.6,5,30.0,14.0,20.0,52.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-08,28.9,21.1,24.4,31.8,21.1,24.9,20.9,81.9,2.986,100,4.17,rain,0,0,18.4,17.9,98.0,1017.2,70.0,6.6,150.8,13.0,7,30.0,8.0,11.0,43.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-09,27.9,21.1,24.1,30.4,21.1,24.4,20.6,81.4,4.8,100,16.67,rain,0,0,31.3,22.1,88.3,1017.9,66.1,4.8,156.4,13.5,6,30.0,10.0,14.0,36.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-10,28.9,20.1,24.2,31.1,20.1,24.7,20.2,78.9,1.2,100,12.5,rain,0,0,36.0,22.1,86.2,1018.9,53.7,5.4,193.6,16.6,7,10.0,18.0,28.0,51.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-11,29.9,19.1,23.9,29.9,19.1,23.8,16.9,68.5,0.0,0,0.0,,0,0,30.2,23.9,78.2,1019.0,34.5,6.4,253.3,21.8,9,0.0,30.0,47.0,83.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-12,28.9,18.9,23.4,30.1,18.9,23.6,18.0,73.4,0.0,0,0.0,,0,0,35.6,18.3,68.1,1019.0,30.4,5.2,238.4,20.5,9,0.0,35.0,57.0,91.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-13,28.9,18.1,23.2,30.0,18.1,23.5,17.3,70.3,0.0,0,0.0,,0,0,42.1,18.5,55.1,1018.3,29.2,4.7,248.2,21.4,9,0.0,45.0,74.0,113.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-14,26.8,19.0,21.9,28.2,19.0,21.9,17.8,78.7,0.5,0,0.0,rain,0,0,33.1,22.0,46.7,1017.9,71.7,4.4,84.3,7.1,3,0.0,36.0,58.0,119.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-15,28.9,20.1,23.8,30.5,20.1,24.1,18.6,73.7,0.0,0,0.0,,0,0,35.6,16.5,44.7,1017.2,52.9,4.9,182.2,15.7,7,0.0,39.0,63.0,97.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-16,29.9,19.4,24.6,31.6,19.4,25.0,18.3,69.8,0.0,0,0.0,,0,0,28.4,16.6,62.0,1017.5,45.0,5.3,201.0,17.3,8,10.0,43.0,68.0,122.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-17,28.3,21.6,24.6,30.0,21.6,25.0,19.8,76.0,0.0,0,0.0,,0,0,28.8,16.3,93.2,1017.7,47.1,4.6,206.4,17.9,8,10.0,28.0,44.0,102.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-18,29.9,20.4,24.9,31.7,20.4,25.4,19.8,74.5,0.1,0,0.0,rain,0,0,28.1,18.0,82.8,1017.4,43.2,6.0,224.9,19.3,8,10.0,14.0,22.0,66.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-19,29.0,19.0,23.9,30.1,19.0,24.1,17.6,69.7,0.0,0,0.0,,0,0,35.3,18.5,86.6,1017.6,27.4,6.7,240.4,20.7,9,0.0,12.0,17.0,51.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-20,28.9,19.2,23.5,30.5,19.2,23.8,18.5,74.9,0.9,100,8.33,rain,0,0,33.5,18.4,54.5,1017.4,31.7,6.7,207.2,18.0,8,10.0,13.0,20.0,51.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-21,26.9,20.9,23.4,29.0,20.9,23.6,20.1,82.0,1.8,100,16.67,rain,0,0,31.3,12.8,44.2,1016.6,51.8,5.3,148.3,12.8,6,10.0,13.0,20.0,55.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-22,28.8,21.4,24.2,32.4,21.4,24.7,21.2,83.9,2.005,100,4.17,rain,0,0,26.6,14.7,59.5,1015.9,60.7,5.7,143.8,12.4,7,10.0,6.0,9.0,37.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-23,28.8,21.2,24.1,31.6,21.2,24.6,20.7,82.2,0.605,100,4.17,rain,0,0,30.2,14.7,104.6,1015.3,60.8,6.6,129.7,11.3,5,30.0,7.0,10.0,25.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-24,27.9,20.4,23.7,30.4,20.4,24.0,20.4,82.7,0.001,0,0.0,rain,0,0,32.0,18.5,101.0,1016.0,61.2,5.8,149.5,12.9,7,10.0,10.0,15.0,38.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-25,25.9,20.4,22.9,25.9,20.4,22.9,20.5,86.5,0.003,0,0.0,rain,0,0,36.4,20.4,78.2,1017.3,73.8,5.0,158.6,13.8,7,10.0,7.0,10.0,36.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-26,27.8,19.4,23.4,29.8,19.4,23.7,19.2,78.0,0.0,0,0.0,,0,0,44.3,24.0,83.4,1018.1,56.1,5.4,160.8,13.9,6,10.0,13.0,20.0,41.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2023-11-27,27.9,20.6,23.6,29.9,20.6,23.9,19.8,80.0,1.9,100,8.33,rain,0,0,36.0,22.1,88.9,1016.9,57.9,7.1,161.1,13.7,6,10.0,10.0,15.0,47.0,,pm2p5,"Rain, Partially cloudy",rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
